0.34937092778329654	The Sultan appoints judges, and can grant pardons and commute sentences.	Der Sultan ernennt Richter und kann Begnadigungen und Pendelstrafen gewähren.
-0.3997244893579724	The Gators amassed 284 yards of offense in the first half.	Die Gators sammelte 284 Meter Straftat in der ersten Hälfte.
0.6070546778326645	Díaz and his companions then boarded the Itza canoes, leaving thirty Maya porters with their mules and supplies.	Díaz und seine Gefährten stiegen dann an Bord der Itza Kanus und hinterließen dreißig Maya Träger mit ihren Maultieren und Vorräten.
0.22236809212677652	Hanoi Agreement between Cambodia and Viet Nam on Waterway Transportation, 13 December 1998.	Hanoi Abkommen zwischen Kambodscha und Vietnam über den Transport von Wasserstraßen, 13. Dezember 1998.
0.04310468986839728	In 1853, he was a prominent attendee of the radical abolitionist National African American Convention in Rochester.	1853 war er prominenter Teilnehmer des radikalen Abolitionismus National African American Convention in Rochester.
0.39070251360397584	Most scions of the older senatorial families might serve one, or at most two military tribunates as a prerequisite to higher office.	Die meisten Scions der älteren Senatorialfamilien könnten einem oder höchstens zwei Militärtribunaten als Voraussetzung für ein höheres Amt dienen.
0.2903884934754456	"Collection of phonetics resources by the University of North Carolina ""A Little Encyclopedia of Phonetics"" by Peter Roach."	"Sammlung phonetischer Ressourcen der University of North Carolina ""A Little Encyclopedia of Phonetics"" von Peter Roach."
-0.324452964522187	The Raiders recovered the fumble, thereby securing their victory.	Die Raiders erholten den Fumble und sicherten sich damit ihren Sieg.
-0.06044802782855746	Indigenous mammals include the leopard, hyena, fox, wolf, hare, oryx, and ibex.	Indigene Säugetiere sind Leopard, Hyäne, Fuchs, Wolf, Hase, Oryx und Steinbock.
-0.7537687899101385	Becoming the Yankees' leadoff batter, Jeter batted .291, with 10 home runs, 70 RBIs, 116 runs, and 190 hits.	Zu den Yankees leadoff Teig, Jeter batted .291, mit 10 home läuft, 70 RBIs, 116 läuft, und 190 Hits.
0.46813259690510867	Pele's Santos squad defeated the Washington Whips 3 to 1.	Die Santos-Kader von Pele besiegten die Washington Whips 3: 1.
-0.2138185469755073	Massive floods from prehistoric Glacial Lake Missoula during the Late Pleistocene also deposited large amounts of sediment into the trench.	Massive Überschwemmungen aus der prähistorischen Glacial Lake Missoula während des späten Pleistozän auch große Mengen von Sedimenten in den Graben deponiert.
-0.5519661595149457	Love scored her first victory on August 11, 2017, at House of Hardcore 32 where she defeated Katred with Velvet Sky at ringside.	Liebe erzielte ihren ersten Sieg am 11. August 2017 im House of Hardcore 32, wo sie Katred mit Velvet Sky am Ring besiegte.
-0.26254444625478035	Orleck also attacked a large sampan, suspected of minelaying, and struck her four times with gunfire.	Orleck griff auch einen großen Sampan an, der der Minenräumung verdächtigt wurde, und schlug sie viermal mit Gewehrfeuer.
-0.784822227091901	On 8 December 1917 the German Type UB III submarine torpedoed and sank her in the North Sea three miles north of Whitby.	Am 8. Dezember 1917 torpedierte und sank sie das deutsche U-Boot Typ UB III in der Nordsee drei Meilen nördlich von Whitby.
0.2044601205205141	Lampreys and hagfish do not have gill slits as such.	Lampreys und Feilsche haben keine Kiemenschlitze als solche.
0.47779070686028047	However, Cyclops reprimands Magneto for acting on his own authority.	Jedoch rügt Cyclops Magneto, weil er in seiner eigenen Autorität gehandelt hat.
0.5611184419983208	Bertie Carvel has a cameo as Bamatabois, a dandy who sexually harasses Fantine.	Bertie Carvel hat einen Kamee als Bamatabois, ein Dandy, der Fantine sexuell belästigt.
-0.7704500336432994	Arthur Elvin offered free admission to servicemen and servicewomen, and helped war charities.	Arthur Elvin bot freien Eintritt für Soldaten und Servicewesen an und half Kriegsgenossenschaften.
0.5667493514541065	Megaselia picta larvae will eat wasp meconia, eggs, larvae, and pupae.	Megaselia picta Larven fressen Wespenmekonia, Eier, Larven und Puppen.
-0.2708865812657946	The State Security Department extrajudicially apprehends and imprisons those accused of political crimes without due process.	Das State Security Department verhaftet und inhaftiert außergerichtlich die Angeklagten politischer Verbrechen ohne ordentliches Verfahren.
-2.3829878336248287	Cleats attached to the battens secure the roofing pans.	Cleats befestigt, um die Mast sichern die Dachpfannen.
-0.2763949066703433	It also achieved some critical acclaim from the jazz cognoscenti.	Es erreichte auch einige kritische Anerkennung von den Jazz-Cogoscenti.
-0.36231076828034214	In the SBH, boys are routinely caned on the buttocks for serious offences such as fighting, bullying and absconding.	In der SBH werden Jungen routinemäßig wegen schwerer Vergehen wie Kämpfen, Mobbing und Flucht auf das Gesäß geschlagen.
0.5796164362639741	Clashes between the tribesmen and the rebels escalated after Zino Berri's execution.	Nach der Hinrichtung Zino Berris eskalierten Zusammenstöße zwischen den Stammesangehörigen und den Rebellen.
-0.661440126842199	Parodying specific targets became a staple of Mad.	Parodying spezifische Ziele wurde zu einem Grundnahrungsmittel des Mad.
0.4704851461164732	"The afro, sometimes nicknamed the ""'fro,"" remained a popular black hairstyle until the late 1970s."	"Die afro, manchmal auch das ""'fro"" genannt, blieb eine beliebte schwarze Frisur bis in die späten 1970er Jahre."
-0.49713346058077157	During the 1900s, Karachi saw its major beautification project under the mayoralty of Harchandrai Vishandas.	Während der 1900er Jahre, Karachi sah seine große Verschönerung Projekt unter dem Bürgermeisteramt von Harchandrai Vishandas.
0.5890080020323692	In these areas, rainwater runoff percolates quickly through the soil.	In diesen Gebieten durchdringt Regenwasserabfluss schnell den Boden.
-1.039677444183509	Slops or galligaskins were loose hose reaching just below the knee.	Slops oder Galligaskins waren lose Schlauch erreichen knapp unter dem Knie.
0.4348764908032681	The missing snake quickly sparked a popular Twitter parody account, @BronxZoosCobra, which narrated the daily hijinks of the cobra.	Die fehlende Schlange löste schnell einen beliebten Twitter-Parodie-Account, @ BronxZoosCobra, der die täglichen Hijinks der Kobra erzählte.
-0.4108090502245922	Hook knocks Liam unconscious and manages to escape.	Haken klopft Liam bewusstlos und gelingt es zu entkommen.
0.581323724960166	The German bridgehead dangerously exposed the eastern flank of the southward stretched BEF's 4th Infantry Division.	Der deutsche Brückenkopf deckte gefährlich die Ostflanke der nach Süden gestreckten 4. Infanterie-Division der BEF auf.
0.32596741895227044	Commentary, Bruce Gillespie Mad Dan's Review, Marc Ortlieb Enigma, Van Ikin South of Harad, East of Rhun, Jon Noble	Kommentar, Bruce Gillespie Mad Dan 's Review, Marc Ortlieb Enigma, Van Ikin South of Harad, East of Rhun, Jon Noble
0.4626155901118141	Timur personally led most of these raids to subdue the recalcitrant Georgian monarch.	Timur persönlich führte die meisten dieser Überfälle, um den widerspenstigen georgischen Monarchen zu unterwerfen.
0.5858978837909908	Maximinus mobilized against Licinius, and seized Asia Minor.	Maximinus mobilisierte gegen Licinius und beschlagnahmte Kleinasien.
0.7958772797372967	This strengthened the political stance promoting ethnic identities.	Dies stärkte die politische Haltung zur Förderung ethnischer Identitäten.
0.36646586927334684	The government bombed three other bakeries in and around Aleppo at Kafar Hamra, Ramoon and Qadi Askar.	Die Regierung bombardierte drei weitere Bäckereien in und um Aleppo in Kafar Hamra, Ramoon und Qadi Askar.
-0.36375516861940055	Benjamin sobbed with relief and expresses his remorse.	Benjamin schluchzte erleichtert und drückt seine Reue aus.
-0.6664890240066316	Daniel Kaya, and Charlotte Luzy hatch a plan to distract them long enough to Benny to bring Nina's stuff from Benny's safe.	Daniel Kaya und Charlotte Luzy schlüpfen einen Plan, sie lange genug abzulenken, um Nina 's Zeug aus Bennys Safe zu bringen.
0.3277900608375072	Freeman officiated at several baptisms and weddings in Abeokuta and presided over a missionary meeting.	Freeman amtierte bei mehreren Taufen und Hochzeiten in Abeokuta und leitete ein missionarisches Treffen.
-0.8550009322421862	A $7 million judgment in a civil suit against the Klan bankrupted the local subgroup, the United Klans of America.	Ein Urteil von $7 Millionen in einem Zivilklage gegen die Klan bankrott die lokale Untergruppe, die Vereinigten Klans von Amerika.
0.27964910600164883	602 Squadron lost three Spitfires and one damaged.	602 Geschwader verloren drei Spitfire und eine beschädigt.
0.29014391406175866	For this reason, benzodiazepines show no affinity for GABAA receptors containing α4 and α6 subunits with an arginine instead of a histidine residue.	Aus diesem Grund weisen Benzodiazepine keine Affinität zu GABAA-Rezeptoren auf, die anstelle eines Histidinrückstands Subeinheiten mit Arginin enthalten.
0.016578735256162214	Gaius Valerius Anemestione C. Ius, an anaglyptarius, or metalworker, so described in a Cordovan inscription.	Gaius Valerius Anemestione C. Ius, ein Anaglyphentar oder Metallarbeiter, so beschrieben in einer Cordovan-Inschrift.
0.6324778840378936	Although puzzled, Geschwitz agrees to the bargain.	Obwohl verwundert, stimmt Geschwitz dem Abkommen zu.
0.5615210045810141	She inherited her fortune from her aunt, the wealthy widow Lady Radclyffe.	Sie erbte ihr Vermögen von ihrer Tante, der reichen Witwe Lady Radclyffe.
0.4999546173242319	From Cotonou, the legionnaires marched to seize Abomey, the capital of the Kingdom of Dahomey.	Von Cotonou marschierten die Legionäre, um Abomey, die Hauptstadt des Königreichs Dahomey, zu erobern.
-0.5718900536294539	Early on August 2, Chantal weakened to a tropical depression and dissipated over Oklahoma by August 4.	Anfang August 2, Chantal geschwächt, um eine tropische Depression und zerstreute über Oklahoma bis zum 4. August.
0.4921386363991975	Knocking Nathan out in a subsequent confrontation, Peter proceeds to the lab, where he teams up with Flint and Knox to destroy the formula.	Peter schlägt Nathan in einer anschließenden Konfrontation aus und geht in das Labor, wo er sich mit Flint und Knox zusammensetzt, um die Formel zu zerstören.
-1.185917397912245	"Monterey County cited the former Monterey Bay Area Council in 1989 for their ""repeated destruction of Dudley's lousewort and its habitat."""	"Monterey County zitierte 1989 den ehemaligen Monterey Bay Area Council für ihre ""wiederholte Zerstörung von Dudleys Lautswort und seinem Lebensraum""."
-0.41793988760057693	With the Alpha Ceph no longer dormant, the Ceph coordinator reactivates, and a coordinated Ceph attack ensues.	Da der Alpha Cef nicht mehr schläft, reaktiviert sich der Cef-Koordinator, und es folgt ein koordinierter Cef-Angriff.
0.4468703569194464	He fled to Malacca and pleaded with Sultan Mansur Shah to reinstall him as a ruler.	Er floh nach Malacca und bat Sultan Mansur Shah, ihn als Herrscher wieder einzusetzen.
-0.3967011923250414	Nouns with irregular plurals tend to have the same irregularity in the diminutive as well.	Substantive mit unregelmäßigen Pluralen neigen dazu, die gleiche Unregelmäßigkeit auch in der Verkleinerung zu haben.
-1.4389234312979005	Early in the seventh round, Hearns hurt Leonard but punched himself out going for the knockout.	Anfang der siebten Runde, Hört Leonard verletzt, aber schlug sich aus gehen für den Knockout.
-2.9372561657483636	"He returned to the Carolinas and Crockett, jobbing in the freshly rebranded Jim Crockett Promotions as ""American Starship"" Eagle."	"Er kehrte zu den Carolinas und Crockett, Jobbing in der frisch rebranded Jim Crockett Promotions als ""American Starship"" Eagle."
0.3041560147750761	Nepenthes rajah, like virtually all species in the genus, is a scrambling vine.	Nepenthes rajah ist, wie fast alle Arten in der Gattung, ein Weinstock.
0.45062198282903293	Martin later apologized to both Edwards and Keselowski in victory lane.	Martin entschuldigte sich später bei Edwards und Keselowski in der Siegesspur.
0.4186947615956999	The Tucano entered service with the RAF with 7 FTS in December 1989 at RAF Church Fenton.	Der Tucano trat im Dezember 1989 bei der RAF Church Fenton mit 7 FTS in Dienst.
0.4009156457143406	Power often lay with the Satraps, usually generals.	Die Macht lag oft bei den Satraps, meist Generälen.
-0.4755148173049765	Lindwall then beat Compton in each of his last three overs before lunch, but the Englishman survived.	Lindwall schlug dann Compton in jedem seiner letzten drei Overs vor dem Mittagessen, aber der Engländer überlebte.
-0.42438923140610724	Before Akutagami can explain, Yaiba impales him on his katana as punishment for abandoning Dark Shadow.	Bevor Akutagami erklären kann, impliziert Yaiba ihn auf seinem Katana als Strafe für die Aufgabe des Dunklen Schattens.
0.3170839494839948	Despite the severe shortage of matériel, in 1943, the Chinese were successful in repelling major Japanese offensives in Hubei and Changde.	Trotz des gravierenden Mangels an Matériel gelang es den Chinesen 1943, wichtige japanische Offensiven in Hubei und Changde abzuwehren.
